dataid,local_15min,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitcherepp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
3687,2014-01-01 08:00:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.280,,,,0.442,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.224,119.628
3687,2014-01-01 08:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.030,,,,0.200,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.101,119.870
3687,2014-01-01 08:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.286,,,,0.448,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.241,119.664
3687,2014-01-01 08:45:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.008,,,,0.449,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.078,,,,,,,,,,,,,,,120.363,120.252
3687,2014-01-01 09:00:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.463,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.111,,,,,,,,,,,,,,,120.235,120.078
3687,2014-01-01 09:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.391,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.011,,,,,,,,,,,,,,,120.308,119.959
3687,2014-01-01 09:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.398,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.081,119.820
3687,2014-01-01 09:45:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.416,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.058,119.633
3687,2014-01-01 10:00:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.323,,,,0.842,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.014,,,,,,,,,,,,,,,120.458,119.446
3687,2014-01-01 10:15:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.658,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.115,,,,,,,,,,,,,,,120.474,119.742
3687,2014-01-01 10:30:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.012,,,,0.988,,,,,,,,,0.000,,,,,,,,0.031,,0.005,,,,0.000,,,,,,,,0.507,,,,,,,,,,,,,,,120.549,119.491
3687,2014-01-01 10:45:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.281,,,,0.767,,,,,,,,,0.000,,,,,,,,0.035,,0.005,,,,0.000,,,,,,,,0.041,,,,,,,,,,,,,,,120.253,119.285
3687,2014-01-01 11:00:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.286,,,,,,,,,0.000,,,,,,,,0.035,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.061,119.516
3687,2014-01-01 11:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.220,,,,0.494,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.067,119.800
3687,2014-01-01 11:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.093,,,,0.370,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.493,120.170
3687,2014-01-01 11:45:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.008,,,,0.366,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.082,,,,,,,,,,,,,,,120.500,120.264
3687,2014-01-01 12:00:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.293,,,,0.703,,,,,,,,,0.000,,,,,,,,0.035,,0.005,,,,0.000,,,,,,,,0.111,,,,,,,,,,,,,,,120.917,120.379
3687,2014-01-01 12:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.458,,,,,,,,,0.000,,,,,,,,0.043,,0.005,,,,0.000,,,,,,,,0.011,,,,,,,,,,,,,,,120.618,120.829
3687,2014-01-01 12:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.208,,,,0.601,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.610,120.471
3687,2014-01-01 12:45:00-06,0.000,,,,,,,,,,,,,,,,,0.002,,,0.000,0.000,,,,0.075,,,,0.526,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.435,120.619
3687,2014-01-01 13:00:00-06,0.000,,,,,,,,,,,,,,,,,0.047,,,0.000,0.000,,,,0.008,,,,0.318,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.515,120.441
3687,2014-01-01 13:15:00-06,0.000,,,,,,,,,,,,,,,,,0.092,,,0.000,0.001,,,,0.008,,,,0.553,,,,,,,,,0.007,,,,,,,,0.184,,0.005,,,,0.000,,,,,,,,0.083,,,,,,,,,,,,,,,119.844,120.573
3687,2014-01-01 13:30:00-06,0.000,,,,,,,,,,,,,,,,,0.094,,,0.000,0.000,,,,0.114,,,,0.710,,,,,,,,,0.000,,,,,,,,0.256,,0.005,,,,0.000,,,,,,,,0.113,,,,,,,,,,,,,,,119.989,120.195
3687,2014-01-01 13:45:00-06,0.000,,,,,,,,,,,,,,,,,0.144,,,0.000,0.000,,,,0.118,,,,0.966,,,,,,,,,0.195,,,,,,,,0.257,,0.005,,,,0.000,,,,,,,,0.078,,,,,,,,,,,,,,,120.148,120.567
3687,2014-01-01 14:00:00-06,0.000,,,,,,,,,,,,,,,,,0.134,,,0.000,0.000,,,,0.008,,,,0.518,,,,,,,,,0.000,,,,,,,,0.245,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.374,120.793
3687,2014-01-01 14:15:00-06,0.000,,,,,,,,,,,,,,,,,0.111,,,0.000,0.000,,,,0.008,,,,0.437,,,,,,,,,0.000,,,,,,,,0.151,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.456,120.732
3687,2014-01-01 14:30:00-06,0.000,,,,,,,,,,,,,,,,,0.348,,,0.000,0.000,,,,0.008,,,,0.871,,,,,,,,,0.000,,,,,,,,0.057,,0.005,,,,0.000,,,,,,,,0.013,,,,,,,,,,,,,,,120.380,120.570
3687,2014-01-01 14:45:00-06,0.000,,,,,,,,,,,,,,,,,0.040,,,0.000,0.000,,,,0.008,,,,0.614,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.113,,,,,,,,,,,,,,,120.641,120.447
3687,2014-01-01 15:00:00-06,0.000,,,,,,,,,,,,,,,,,0.005,,,0.000,0.000,,,,0.008,,,,0.530,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.068,,,,,,,,,,,,,,,120.588,120.431
3687,2014-01-01 15:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.267,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.272,120.275
3687,2014-01-01 15:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.176,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.318,120.440
3687,2014-01-01 15:45:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.176,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.270,120.296
3687,2014-01-01 16:00:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.189,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.013,,,,,,,,,,,,,,,120.153,120.192
3687,2014-01-01 16:15:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.208,,,,0.630,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.113,,,,,,,,,,,,,,,120.417,119.962
3687,2014-01-01 16:30:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.033,,,,0.569,,,,,,,,,0.000,,,,,,,,0.033,,0.005,,,,0.000,,,,,,,,0.077,,,,,,,,,,,,,,,120.527,120.130
3687,2014-01-01 16:45:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.237,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.296,120.290
3687,2014-01-01 17:00:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.179,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.251,120.383
3687,2014-01-01 17:15:00-06,0.000,,,,,,,,,,,,,,,,,0.074,,,0.000,0.000,,,,0.008,,,,0.292,,,,,,,,,0.000,,,,,,,,0.045,,0.005,,,,0.000,,,,,,,,0.001,,,,,,,,,,,,,,,120.181,120.328
3687,2014-01-01 17:30:00-06,0.000,,,,,,,,,,,,,,,,,0.243,,,0.000,0.000,,,,0.008,,,,0.977,,,,,,,,,0.001,,,,,,,,0.143,,0.227,,,,0.000,,,,,,,,0.057,,,,,,,,,,,,,,,120.475,120.278
3687,2014-01-01 17:45:00-06,0.000,,,,,,,,,,,,,,,,,0.209,,,0.000,0.000,,,,0.008,,,,0.880,,,,,,,,,0.000,,,,,,,,0.142,,0.005,,,,0.000,,,,,,,,0.112,,,,,,,,,,,,,,,120.570,120.439
3687,2014-01-01 18:00:00-06,0.000,,,,,,,,,,,,,,,,,0.013,,,0.000,0.000,,,,0.008,,,,0.626,,,,,,,,,0.000,,,,,,,,0.142,,0.005,,,,0.000,,,,,,,,0.046,,,,,,,,,,,,,,,120.842,120.587
3687,2014-01-01 18:15:00-06,0.000,,,,,,,,,,,,,,,,,0.014,,,0.000,0.000,,,,0.008,,,,0.579,,,,,,,,,0.000,,,,,,,,0.140,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.780,120.368
3687,2014-01-01 18:30:00-06,0.000,,,,,,,,,,,,,,,,,0.014,,,0.000,0.000,,,,0.008,,,,0.608,,,,,,,,,0.004,,,,,,,,0.163,,0.005,,,,0.000,,,,,,,,0.005,,,,,,,,,,,,,,,120.480,120.252
3687,2014-01-01 18:45:00-06,0.000,,,,,,,,,,,,,,,,,0.013,,,0.000,0.000,,,,0.008,,,,0.733,,,,,,,,,0.008,,,,,,,,0.224,,0.005,,,,0.000,,,,,,,,0.064,,,,,,,,,,,,,,,121.060,120.677
3687,2014-01-01 19:00:00-06,0.000,,,,,,,,,,,,,,,,,0.008,,,0.000,0.000,,,,0.008,,,,0.774,,,,,,,,,0.002,,,,,,,,0.224,,0.005,,,,0.000,,,,,,,,0.112,,,,,,,,,,,,,,,121.293,120.829
3687,2014-01-01 19:15:00-06,0.000,,,,,,,,,,,,,,,,,0.014,,,0.000,0.000,,,,0.008,,,,0.699,,,,,,,,,0.000,,,,,,,,0.225,,0.005,,,,0.000,,,,,,,,0.032,,,,,,,,,,,,,,,121.247,121.059
3687,2014-01-01 19:30:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.656,,,,,,,,,0.000,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,121.039,121.013
3687,2014-01-01 19:45:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,0.657,,,,,,,,,0.000,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,121.012,121.112
3687,2014-01-01 20:00:00-06,0.000,,,,,,,,,,,,,,,,,0.002,,,0.000,0.000,,,,0.008,,,,0.851,,,,,,,,,0.000,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.878,120.963
3687,2014-01-01 20:15:00-06,0.000,,,,,,,,,,,,,,,,,0.003,,,0.000,0.000,,,,0.008,,,,1.051,,,,,,,,,0.000,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.062,,,,,,,,,,,,,,,120.695,120.752
3687,2014-01-01 20:30:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.114,,,,,,,,,0.005,,,,,,,,0.225,,0.005,,,,0.000,,,,,,,,0.112,,,,,,,,,,,,,,,120.734,120.732
3687,2014-01-01 20:45:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.918,,,,,,,,,0.008,,,,,,,,0.225,,0.005,,,,0.000,,,,,,,,0.032,,,,,,,,,,,,,,,120.758,120.465
3687,2014-01-01 21:00:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.986,,,,,,,,,0.008,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.654,120.851
3687,2014-01-01 21:15:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.012,,,,,,,,,0.008,,,,,,,,0.227,,0.005,,,,0.000,,,,,,,,0.002,,,,,,,,,,,,,,,120.641,120.820
3687,2014-01-01 21:30:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.081,,,,,,,,,0.008,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.092,,,,,,,,,,,,,,,120.822,120.852
3687,2014-01-01 21:45:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.211,,,,,,,,,0.009,,,,,,,,0.225,,0.138,,,,0.000,,,,,,,,0.120,,,,,,,,,,,,,,,120.782,120.321
3687,2014-01-01 22:00:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.093,,,,,,,,,0.007,,,,,,,,0.226,,0.005,,,,0.000,,,,,,,,0.111,,,,,,,,,,,,,,,120.659,120.497
3687,2014-01-01 22:15:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,1.000,,,,,,,,,0.006,,,,,,,,0.227,,0.005,,,,0.000,,,,,,,,0.039,,,,,,,,,,,,,,,120.716,120.634
3687,2014-01-01 22:30:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.008,,,,0.765,,,,,,,,,0.004,,,,,,,,0.229,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.592,120.718
3687,2014-01-01 22:45:00-06,0.000,,,,,,,,,,,,,,,,,0.001,,,0.000,0.000,,,,0.008,,,,0.764,,,,,,,,,0.003,,,,,,,,0.228,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.691,120.865
3687,2014-01-01 23:00:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.682,,,,,,,,,0.000,,,,,,,,0.179,,0.005,,,,0.000,,,,,,,,0.052,,,,,,,,,,,,,,,120.600,120.943
3687,2014-01-01 23:15:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.439,,,,,,,,,0.000,,,,,,,,0.062,,0.005,,,,0.000,,,,,,,,0.143,,,,,,,,,,,,,,,120.408,120.944
3687,2014-01-01 23:30:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.398,,,,,,,,,0.000,,,,,,,,0.057,,0.005,,,,0.000,,,,,,,,0.076,,,,,,,,,,,,,,,120.408,120.909
3687,2014-01-01 23:45:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.328,,,,,,,,,0.000,,,,,,,,0.044,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.394,120.782
3687,2014-01-02 00:00:00-06,0.000,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,,,0.008,,,,0.300,,,,,,,,,0.000,,,,,,,,0.034,,0.005,,,,0.000,,,,,,,,0.000,,,,,,,,,,,,,,,120.340,120.816
